Id,y
10185,179.82049946719323
10186,122.20070887900646
10187,86.58037161690586
10188,386.4825605669916
10189,-613.3611745045826
10190,-269.8163873834638
10191,260.7314512622853
10192,-44.620161280427176
10193,-159.15717576416998
10194,-145.24559879357585
10195,447.22821487600226
10196,476.356985969595
10197,121.79421345327373
10198,-1.5356790561079388
10199,410.74409653878206
10200,90.82809979964722
10201,150.07336956845236
10202,24.033652961545027
10203,273.8866340536305
10204,-154.52926038025052
10205,42.58890150706652
10206,617.3417063168558
10207,38.93936076143108
10208,-91.43610119490428
10209,225.3532747739119
10210,151.05827577085844
10211,-86.91664773645856
10212,-101.71788958007345
10213,161.93776502605488
10214,357.8704141035465
10215,32.14597818655386
10216,-379.1453992002917
10217,-165.94213222367134
10218,257.45392169454084
10219,-124.83850779184118
10220,47.08451472299269
10221,-67.05065138980187
10222,287.1733441341636
10223,836.2674277701617
10224,-78.73329260205719
10225,-293.00922915219263
10226,284.9163264622556
10227,377.95143200822645
10228,-473.94261958972237
10229,-538.8094549766043
10230,-372.9047504031859
10231,-83.37700889968832
10232,157.46205951911406
10233,167.5029145615104
10234,-105.69040574319855
10235,561.1616879176282
10236,-149.35531895746834
10237,196.96680512352225
10238,-33.819911727580276
10239,5.1994198823371764
10240,-121.7084229606327
10241,53.4735798173783
10242,531.2918938411245
10243,-157.60262258937564
10244,-183.7719623926129
10245,643.832246425661
10246,17.780306010129518
10247,-92.07939719460323
10248,485.49316460507373
10249,-221.23657860793887
10250,490.60650504846075
10251,-43.6771591542506
10252,139.93322987117688
10253,207.50447442761066
10254,17.09264702435977
10255,-396.47203316052855
10256,-168.30166761529017
10257,-75.59324100124412
10258,-292.0735078007699
10259,-59.37366534663424
10260,247.36904706438358
10261,206.8311275818563
10262,17.46246446408059
10263,-181.8114850065702
10264,300.1761509454871
10265,-567.638724795589
10266,311.5932728526359
10267,-9.929511835491146
10268,161.40782304547812
10269,272.3855992297233
10270,55.12245741942556
10271,-15.278267412198474
10272,286.4023019429028
10273,387.8886119434755
10274,-148.57888863638584
10275,171.95235244839614
10276,-411.57059222267975
10277,213.80253827075268
10278,133.9300243737178
10279,-99.01717750124162
10280,-162.41724224558226
10281,-39.074190113479155
10282,-295.15845218323955
10283,141.32481354359666
10284,163.05983005334693
10285,-55.45540146241773
10286,-145.74067609352247
10287,16.350462436355407
10288,-364.2985584828297
10289,558.6630187376736
10290,40.05066121900739
10291,67.63734504297038
10292,559.8400846554666
10293,469.8069471574164
10294,-149.49980105452968
10295,-328.8227866996972
10296,425.77131704667414
10297,85.50466241179635
10298,-166.9155370558496
10299,-662.2984070393495
10300,50.2803916530032
10301,-11.355718332962406
10302,-451.81126444952986
10303,78.67283313413105
10304,-386.8187999173568
10305,-273.22738305237044
10306,352.01504544002125
10307,-263.8480409181012
10308,-214.7302229936126
10309,-84.88115489738377
10310,745.8832791254221
10311,-418.9751084522729
10312,739.1991251661947
10313,-469.0774263529482
10314,481.82984486567136
10315,363.2079747874411
10316,-270.2530418207191
10317,-399.59212471613216
10318,234.457280307064
10319,-38.7346935703267
10320,238.368748718507
10321,28.697441990181975
10322,238.23095785965253
10323,-130.00744030000166
10324,-681.29456177885
10325,61.58065295954225
10326,-444.92985067095924
10327,-14.713208392840007
10328,680.4767823428564
10329,288.7326064937636
10330,839.970490155671
10331,416.65747651917843
10332,167.35603728915686
10333,-86.77953786706925
10334,332.76996760043727
10335,-201.33443093425402
10336,-43.62508298784067
10337,-107.90237779609839
10338,-284.0357380251712
10339,232.6085571783251
10340,237.8331517153988
10341,74.39980567720266
10342,255.51770406364614
10343,-168.64961928561067
10344,68.56334601629041
10345,-365.44198172526063
10346,189.70649886094654
10347,-369.83324976671014
10348,-250.9002439023764
10349,76.31355019623184
10350,-344.9455092337756
10351,-187.42339326812544
10352,482.16975698252236
10353,125.7526697288599
10354,450.69194375218484
10355,216.17619018208208
10356,34.341935719304885
10357,57.51145596121473
10358,-211.41949894712795
10359,49.76249180949217
10360,76.11104020758447
10361,-29.19625449044173
10362,33.04895852873785
10363,364.5627121631016
10364,234.48280987314917
10365,-21.796554859090193
10366,-476.93787704779965
10367,43.56765899304758
10368,-310.9572136651694
10369,-46.941116226037714
10370,181.19558107133594
10371,-214.96242982007195
10372,-80.2270603152221
10373,841.2082291657345
10374,102.35678708587008
10375,37.297738046881506
10376,77.39818275960181
10377,435.79452149369246
10378,111.39479265155671
10379,-128.8292241538759
10380,573.0501210583956
10381,48.60246807791238
10382,-68.55414659218792
10383,56.68162450583003
10384,-360.30993199943936
10385,131.90192283450355
10386,-264.52589763343076
10387,-378.7932497249918
10388,-190.0992925997669
10389,862.9152130409608
10390,159.576496662311
10391,514.0204635801452
10392,61.38766780340667
10393,720.8758958326578
10394,-450.97673103980173
10395,105.89444211999756
10396,-27.532603044003388
10397,-23.43556196676889
10398,331.20599829494523
10399,-156.02456394824227
10400,0.9477018385608997
10401,17.232405165320184
10402,143.23908417021204
10403,53.22645139074605
10404,41.013349269794325
10405,-129.39255146834623
10406,430.91652104592913
10407,-427.90961965735687
10408,49.114004852090474
10409,-221.64758038918657
10410,-313.75971218685135
10411,115.24452244707051
10412,96.10097204453567
10413,-399.91598494242015
10414,-8.411407923562175
10415,733.1841324374669
10416,-332.4267664916506
10417,83.6761204219425
10418,339.79274865544244
10419,-35.11570131451476
10420,38.20433543387776
10421,-606.1984890559313
10422,194.27285338946143
10423,155.03155116158257
10424,-111.2564778734847
10425,-63.33937163651605
10426,403.9358187289649
10427,690.9194303358588
10428,75.78129943644947
10429,-340.3154065235761
10430,-195.76159542697715
10431,40.44513870875643
10432,-137.6541879602921
10433,-95.67479658954427
10434,290.84353787250257
10435,568.4646813472793
10436,351.218650754074
10437,194.71516658168125
10438,-312.1508420871948
10439,-518.3107868724467
10440,-80.75158048061131
10441,-109.91053830578501
10442,491.4108364751952
10443,371.4851448604942
10444,343.85664466843485
10445,114.60785397368528
10446,-315.2044219098835
10447,83.10396509307066
10448,-82.5991510177406
10449,-182.21902722527406
10450,-294.91729245130404
10451,-294.21055531487013
10452,611.5470417356526
10453,-34.75613410359222
10454,-115.04157690057748
10455,263.2793379023744
10456,346.05651209283764
10457,194.61161526910973
10458,257.356149638494
10459,-303.2080949271142
10460,-173.19591085706057
10461,-88.53983448578383
10462,137.60161200011018
10463,337.0486492780634
10464,155.72523460362683
10465,-250.2907929052371
10466,148.06340015143599
10467,333.6821886093784
10468,-260.336392383425
10469,340.307909227914
10470,224.6853557126955
10471,-607.2797170619313
10472,-54.85959294091765
10473,-685.0910817258431
10474,268.2582707785949
10475,108.79743563388564
10476,-233.16761717272
10477,115.89088157850091
10478,75.28875461498565
10479,312.5869539403419
10480,78.42590704679517
10481,-509.6307964395814
10482,142.15294578474692
10483,-567.6096744598835
10484,99.19784411013165
10485,181.76569364680867
10486,-27.407098394357615
10487,-646.821050815974
10488,-261.6328162502993
10489,-398.87688919781704
10490,-259.410752056183
10491,-252.05740356799066
10492,-25.64796722733021
10493,-479.35794942314243
10494,109.91068619021824
10495,161.9425796911389
10496,-436.8071742397548
10497,-66.01220442256661
10498,-73.6053826540722
10499,51.00273944619217
10500,7.609681032162044
10501,-38.39048673108261
10502,493.5959706069276
10503,-303.4490805444875
10504,285.36305876068593
10505,236.93082121946034
10506,-112.90288738209196
10507,-104.91639705404678
10508,70.11071172015203
10509,-334.40218077461714
10510,-526.1520613513317
10511,26.69512668153955
10512,16.625076878907876
10513,-282.6239186862399
10514,-156.76438922324866
10515,-368.70385240105617
10516,87.26698388397398
10517,9.62196144939365
10518,159.33855433395027
10519,737.8354361900731
10520,-63.52561489683677
10521,253.39234540406756
10522,-195.47926226047954
10523,-233.60406275700606
10524,672.0430027603296
10525,161.02647811633923
10526,-86.92388588378151
10527,767.4499376317863
10528,300.1434547015433
10529,-264.6332621205294
10530,506.8069224983671
10531,413.73257578606217
10532,-227.95565420458524
10533,270.72182191825
10534,166.2721453884327
10535,467.8359469952992
10536,691.0141927413332
10537,-235.19550162577517
10538,-204.4947563378376
10539,235.5654990256699
10540,481.5082289895011
10541,-404.2863716261751
10542,499.6345988790218
10543,-280.42362428356023
10544,349.63535701277567
10545,56.279218559326296
10546,377.7838241995527
10547,58.239294125081855
10548,424.29981217464854
10549,85.80041244154634
10550,-252.99288852459108
10551,172.86784495502073
10552,-190.1066002057139
10553,306.9642865236682
10554,-179.1176649334208
10555,-155.77590494005014
10556,-208.75257057910784
10557,-257.4259780204174
10558,-187.88708045784324
10559,178.95968589803024
10560,769.2994246067659
10561,131.45400495646012
10562,-86.33605847725447
10563,-440.78969412879746
10564,522.2063378416917
10565,74.26044537059029
10566,-273.34519080824816
10567,23.8854832027228
10568,-140.8861901167379
10569,337.4418933254648
10570,63.42512024403134
10571,-78.12104360563931
10572,-209.41596150610565
10573,-354.3022169957909
10574,261.54958940727215
10575,252.78475303502242
10576,415.33279349639764
10577,-341.4106217749645
10578,-101.54306561728944
10579,-82.98003734434786
10580,-146.191859450829
10581,-400.95700950885043
10582,114.6881016153066
10583,-318.40944917284014
10584,-27.128651113149093
10585,253.39206355032258
10586,-15.161597235910154
10587,490.2763101566965
10588,67.160554155162
10589,-583.6536301606639
10590,566.8292227808817
10591,-659.7840206113414
10592,-280.34458657663095
10593,-618.4849576034643
10594,-403.0815217720825
10595,52.58079586777618
10596,154.13724781790495
10597,-187.18724588646188
10598,45.06432286401963
10599,389.86980245897473
10600,497.49442770097306
10601,-172.60466145696986
10602,-199.48804830691103
10603,146.3321354045876
10604,-745.9314211823652
10605,-230.9357823467951
10606,-157.7376882351056
10607,170.55585672160828
10608,58.52819579127413
10609,21.77823537708147
10610,-33.84543238859545
10611,527.0115321450174
10612,370.35979324782113
10613,-83.70884929336685
10614,-297.8667818275179
10615,379.63004164090574
10616,-194.49981867886513
10617,-59.08115423924036
10618,-59.05074145608715
10619,-265.7953310406418
10620,-488.32421484496405
10621,-28.13331681509677
10622,-110.89724251663847
10623,642.5198198743147
10624,-25.104958245576043
10625,368.27465472014455
10626,274.7992135270422
10627,416.5261293363861
10628,110.57324867984215
10629,561.3783520521658
10630,497.14376211577616
10631,-201.60987734450987
10632,-370.0522982615883
10633,731.0573724235987
10634,-380.1370791551688
10635,-200.60251550520883
10636,272.0860118937554
10637,269.8405899107637
10638,-243.56399508534724
10639,-80.6420943458679
10640,-467.9770128985566
10641,384.10330917171126
10642,-158.5146407643835
10643,-321.14290897908154
10644,-72.30709812158369
10645,244.89650104863048
10646,-111.76687989927603
10647,-71.30354161628603
10648,-97.14900534513875
10649,387.9928529444612
10650,134.0797608254537
10651,-372.7245397183444
10652,-153.89734891410617
10653,376.05572467830683
10654,-45.06699972728097
10655,29.111024201616168
10656,-164.38841371392408
10657,291.3802875570245
10658,-389.6429089892457
10659,-145.4538136607283
10660,276.50614199272405
10661,-134.09381091718848
10662,82.94811155481193
10663,143.77337061052813
10664,230.8537782304094
10665,649.8980469913489
10666,188.10011410399258
10667,170.77221614375998
10668,-533.8474844790497
10669,-516.1349688253697
10670,-356.78697467216466
10671,480.9037432056479
10672,-54.53599296167492
10673,-272.66057204038174
10674,-89.16369341976771
10675,-97.40004082495965
10676,-264.2980377506272
10677,-558.8516759610401
10678,-18.223173989821248
10679,238.68337858797943
10680,-107.49682687897659
10681,-439.73714969227365
10682,-366.0873776204494
10683,540.4744022919008
10684,-335.91922953998665
10685,128.98481364662433
10686,-360.46505927788326
10687,-211.01458656820083
10688,115.70383605399702
10689,-723.6333562247726
10690,380.89392210560897
10691,24.30096980575694
10692,-145.38761452740928
10693,-157.2829561785394
10694,134.1033600367287
10695,215.95710077116016
10696,-310.2061637343892
10697,18.018883693841598
10698,-287.1696947296608
10699,-244.82888943623823
10700,-126.15190632102974
10701,-276.85103369720036
10702,-63.90282319538365
10703,-268.29074198436507
10704,80.99060618707725
10705,135.49197649147885
10706,265.8617173707347
10707,290.15338931857536
10708,72.85750706987494
10709,-88.64501838284338
10710,-562.523801708608
10711,-257.9685916645925
10712,-88.32818773227716
10713,-608.9048913545788
10714,16.64812984686654
10715,-117.99664144508931
10716,244.48813585825158
10717,60.96132064652731
10718,640.8504726114269
10719,15.073592658663122
10720,135.00644430477297
10721,39.52337453323234
10722,86.4456057413416
10723,20.33765461545601
10724,217.44242023198072
10725,-8.574845990247336
10726,172.39758731739823
10727,-326.0037487732884
10728,347.58134072403834
10729,128.95803909114292
10730,-379.75008861295345
10731,-134.70695705662354
10732,153.56888514342484
10733,-72.12278608897141
10734,183.30848830572677
10735,-456.53877619137785
10736,152.27530162599638
10737,-20.658280599070327
10738,245.62232835465747
10739,776.4009728233553
10740,-320.14345296022304
10741,-479.3197082847778
10742,-69.7543486029092
10743,-372.0104531960519
10744,397.2822473818099
10745,94.97293025153998
10746,-545.8700939849776
10747,92.7173308480342
10748,456.6232467986959
10749,140.33519629203994
10750,-542.6167845034417
10751,33.2561784730552
10752,237.5455531193651
10753,-260.5147806037733
10754,-227.74117804894493
10755,-18.374207944643846
10756,357.2320793577894
10757,234.1686632237956
10758,309.04949086471487
10759,109.41620907267828
10760,297.0462771953378
10761,431.2827186897726
10762,-285.90275415168355
10763,-461.1231850605614
10764,458.8411685202927
10765,-35.132478657933504
10766,-138.96677867278032
10767,435.878111354138
10768,-327.5517324812419
10769,-16.175842225601
10770,32.68738315097313
10771,-143.11036093613333
10772,-82.91163796819404
10773,-26.395849579087077
10774,-295.90654248376796
10775,-300.9445513092779
10776,-157.03746176056382
10777,-444.1054251705668
10778,55.54295923374335
10779,136.09573343373896
10780,-59.93423441413866
10781,774.7869393558542
10782,-291.8214694025417
10783,449.6545133580522
10784,-231.20082491305274
10785,88.18058840405041
10786,511.6823816159438
10787,27.698913991853043
10788,69.7190034307852
10789,-684.0304286748194
10790,-181.16575418910787
10791,-592.285683531627
10792,-326.3723044913678
10793,527.5739554313361
10794,-175.98223228892556
10795,555.3273243262483
10796,-40.062192569475485
10797,-242.90961184425575
10798,466.47500983220823
10799,209.72657821779782
10800,112.47399028633728
10801,655.9597092112728
10802,-253.67288201365574
10803,-143.14006436902608
10804,261.90903344912573
10805,-51.4305246209888
10806,-646.5343714931219
10807,-114.11730645512893
10808,126.1493111800805
10809,204.593462858994
10810,-300.3936136583138
10811,-415.6867458895404
10812,6.44915288428144
10813,72.80107777482851
10814,160.6608720814525
10815,249.31168929181737
10816,-248.28534524656345
10817,7.830629922611458
10818,-466.3838270166579
10819,290.1514440446023
10820,-309.03320656334057
10821,528.6916611956264
10822,372.49384793225516
10823,-328.08626630968456
10824,-94.65873407725269
10825,55.56919414045679
10826,67.34382419031692
10827,-533.6683812491311
10828,-128.10863350344886
10829,-542.9948584464191
10830,54.63463967258206
10831,182.6604348326798
10832,-41.29948573089005
10833,652.8127633917354
10834,-336.96578073788817
10835,99.96282019773739
10836,811.790016336708
10837,-346.2521160653015
10838,103.69087960098281
10839,487.7360812633316
10840,120.89569101399222
10841,-324.3296740543694
10842,-136.41212971214918
10843,-41.92443003097637
10844,282.7029865802341
10845,345.62032897020515
10846,124.69798534752393
10847,-206.11335283373472
10848,155.93998583214096
10849,-443.7672299433857
10850,-273.3430034005948
10851,195.95033081854572
10852,-30.69004085139998
10853,86.56778659815589
10854,-312.21136188949663
10855,41.005246961456855
10856,307.67518019994765
10857,532.9059494214048
10858,260.1616805633806
10859,362.00550753373676
10860,101.32898120196968
10861,38.4412961398941
10862,20.26767475390283
10863,117.44024988074727
10864,573.6911827078553
10865,-507.5920585145005
10866,-211.76962671045672
10867,-78.39989740428132
10868,-319.5737676595731
10869,-267.44656441833564
10870,-780.8570319676234
10871,50.22998055644421
10872,-298.54901081716787
10873,23.392386523115004
10874,-76.29059741014666
10875,-257.59747046425525
10876,171.5643650979649
10877,-121.60078316248791
10878,-451.3737768554314
10879,81.13533884268082
10880,-212.55249317142597
10881,-3.5349272290955485
10882,-408.25548100018364
10883,-158.65133194465736
10884,238.39834201613104
10885,-133.03572327369562
10886,-266.0840826060637
10887,247.74270438194657
10888,347.96654428323683
10889,-511.3152428108669
10890,21.815871215020547
10891,-163.84140964229098
10892,-472.56083639704724
10893,-365.00826715123344
10894,272.43713793224134
10895,92.37376374891691
10896,491.8081456846522
10897,-200.03605813580825
10898,144.31490824987472
10899,-554.3580524199996
10900,-449.3575578941566
10901,565.0154801799592
10902,446.31875807462103
10903,309.69738818741257
10904,282.9279414077499
10905,176.19762818996873
10906,-315.1418517603813
10907,612.3377931152959
10908,274.25223124773083
10909,-19.436173058564805
10910,404.6254477705246
10911,47.266481426986225
10912,101.89624080960526
10913,98.1480956277792
10914,-231.3525824437238
10915,136.33612319164192
10916,-150.3100592679511
10917,461.19954997878807
10918,145.69015888427427
10919,-405.82374187555786
10920,-405.552565875097
10921,213.67394365056188
10922,-204.8036402731449
10923,-118.57063791050842
10924,675.2302648290724
10925,145.16198786853482
10926,489.687002019963
10927,-173.76557459369502
10928,89.6916846528383
10929,239.011791542311
10930,-68.1800006866016
10931,93.66677561513336
10932,-196.55301722008815
10933,-711.7534447200915
10934,-104.15023991149012
10935,55.73003950122959
10936,74.24035058478664
10937,625.749590876904
10938,234.98688486875434
10939,221.5929479387566
10940,61.93159175679472
10941,239.73644833443487
10942,-21.338081818319296
10943,180.16473629709344
10944,14.918627995497744
10945,-374.86568834825187
10946,-397.5149288584033
10947,114.66690843216122
10948,-269.61622879894486
10949,0.13921221449169482
10950,-34.5948467606937
10951,72.73402122668162
10952,-188.80556313903887
10953,-365.53367192345354
10954,-67.59552255426897
10955,19.501170139178313
10956,212.7825901382333
10957,170.72284688263292
10958,48.75605588201774
10959,-239.44652279164671
10960,409.73820515518145
10961,399.8680056503091
10962,18.69310045997582
10963,165.76697195984272
10964,-124.38945349671091
10965,54.99452321278644
10966,640.4320745648669
10967,7.578792735553483
10968,-265.0476304100111
10969,1.6927330910945393
10970,18.517133621268755
10971,-248.85163930169313
10972,106.86193154650765
10973,251.63914312090952
10974,133.83773953640693
10975,-358.2669613769301
10976,426.2614473176404
10977,71.97842246974083
10978,-322.087559625221
10979,438.8402675015929
10980,-40.1321144913421
10981,283.80356865292543
10982,-487.9061953325842
10983,-86.93302825214853
10984,-470.8501510916909
10985,73.14648277315094
10986,-688.3900989407999
10987,392.4785675660411
10988,-328.6310374955388
10989,149.39160063469384
10990,321.793114760605
10991,584.3930870450637
10992,206.75729570024964
10993,36.54822599700752
10994,-37.778285211188724
10995,-551.0517094651353
10996,-107.85120387756963
10997,-176.80602795352962
10998,-356.88949117318305
10999,418.41458411247964
11000,-26.133496016981155
11001,-213.90951362803122
11002,246.57978881987637
11003,-32.01102494971228
11004,-126.73258849582695
11005,26.91449155761894
11006,198.92197376295127
11007,-18.84355441470666
11008,-119.5148460764237
11009,-389.9037605310724
11010,-149.50928607147836
11011,-308.96203021469364
11012,-478.77716041375163
11013,-616.72914125228
11014,-25.890829611384785
11015,-133.17659031686435
11016,-633.0587252293207
11017,-32.263294745608306
11018,28.795819581694488
11019,-290.00132364066013
11020,-168.0249653919998
11021,-173.84102001973994
11022,107.27955415166237
11023,278.32878520699927
11024,164.73665181591284
11025,596.7860199506166
11026,737.7802177171222
11027,-57.04439870388833
11028,-20.381913027885684
11029,193.11140830024718
11030,150.95242220368212
11031,-340.8779258558669
11032,207.55657024653803
11033,-27.67472612589256
11034,-146.95165736571158
11035,-121.88066829612701
11036,144.4795053298892
11037,333.2095316788973
11038,-452.5131209680454
11039,-208.536846744224
11040,265.8449475236093
11041,-86.19645950049997
11042,-456.01061792236175
11043,-377.73004720142825
11044,277.5566889704524
11045,-98.2881655686433
11046,-258.67741823285024
11047,508.5130216465904
11048,-27.82946676741622
11049,-397.8382252241878
11050,27.29423154804135
11051,55.46090696291319
11052,86.5244396150265
11053,-417.71826706416806
11054,265.074692174371
11055,126.49537980057386
11056,-731.2337998933417
11057,26.768529070431672
11058,15.172424965473631
11059,603.1491770539619
11060,-68.51036908576033
11061,-630.1588497389246
11062,391.43989504516986
11063,191.26739771271264
11064,-82.79915889804526
11065,874.2798355716814
11066,130.10220965607866
11067,24.82525762984004
11068,10.015684555530434
11069,407.55355195098394
11070,184.93372244983632
11071,699.4013403550853
11072,12.87418217124927
11073,-569.7950312054742
11074,-60.618267530269925
11075,-96.5894429258594
11076,19.660708357385158
11077,30.225969050066997
11078,-107.06858214835619
11079,-23.448153023308695
11080,-16.563489755110897
11081,18.76731799858902
11082,145.95038182220662
11083,-428.1027566009221
11084,-158.1747761103709
11085,-44.37808089678815
11086,-411.2997705448306
11087,218.42101808202486
11088,141.2453078447528
11089,316.6347559705905
11090,93.6802398253558
11091,154.16405402565536
11092,-132.92025023591088
11093,-293.8735713953072
11094,485.3063455878753
11095,-271.22948150685403
11096,373.38314717843383
11097,-359.6695987563273
11098,-459.9923044506948
11099,209.05369852328238
11100,46.7400835148773
11101,-767.8965435991789
11102,-153.96946682570675
11103,-66.68289246156884
11104,-15.944035080886943
11105,16.075984345001828
11106,157.03893670157373
11107,585.657863559291
11108,-259.63810597939175
11109,264.486466693085
11110,171.55865069952605
11111,182.0657255450865
11112,-336.88337336089336
11113,-403.23853870315173
11114,114.57772510795398
11115,161.8364434963905
11116,-628.0447010001056
11117,242.01175305538834
11118,362.86303611765356
11119,60.713706404245706
11120,-359.3112312132584
11121,-379.08187950572625
11122,237.83778494978918
11123,-293.4175091399251
11124,-397.451379202982
11125,159.58885605132414
11126,365.037475213595
11127,-720.6128464897369
11128,500.16486577148356
11129,-11.265810006162242
11130,-69.35501502523869
11131,250.86562155967815
11132,-169.30678540802325
11133,120.4372069269276
11134,-39.95315782539242
11135,-520.8790659997446
11136,-631.1061053453727
11137,-189.4512872458673
11138,73.57078736644313
11139,39.638131936282996
11140,-459.8374387751059
11141,4.0290717234964895
11142,-197.44889965681546
11143,62.38974256914715
11144,-186.44535236927268
11145,-133.60822019560183
11146,305.0229789528648
11147,-46.022467592150235
11148,-42.281475985007305
11149,-174.61342313978304
11150,-221.81742427816474
11151,-177.5825537147664
11152,-1.6457791602115923
11153,92.19561472892853
11154,380.6366433481241
11155,5.176285533508061
11156,-43.264137860358915
11157,138.56909768313176
11158,-644.2373399718041
11159,-264.05264854098
11160,388.07711133595353
11161,-314.57550396753214
11162,68.59577885369819
11163,313.90250595867013
11164,-174.1363800055006
11165,75.24506091716857
11166,-48.30049653478966
11167,366.3281349305423
11168,-300.95317522451984
11169,52.295474972807284
11170,199.76450852884668
11171,-291.4521388811782
11172,-221.25525714195172
11173,-347.6337366501144
11174,-203.16973722565908
11175,-377.92297544460405
11176,-39.05990123871992
11177,-27.65770898692378
11178,-4.840069011082297
11179,387.69317018166896
11180,173.07521100861456
11181,932.2704016789722
11182,-79.75948934966706
11183,140.83197737225038
11184,39.684029858129
11185,443.5242080443122
11186,342.3599487202392
11187,-137.85795258406407
11188,596.3305304911725
11189,207.6469264235086
11190,-628.7444696897263
11191,498.5177064988438
11192,-157.93924874004824
11193,351.10783976574197
11194,21.71133353559997
11195,-147.85882005549308
11196,204.57246274928
11197,29.47461824941219
11198,121.43392964124448
11199,-565.6199353865677
11200,-229.6105869585271
11201,-46.804477108738965
11202,686.9993413504814
11203,-439.37600813835667
11204,-564.3067809262284
11205,-449.44523872061285
11206,-187.01337557795333
11207,63.71447075230837
11208,226.53217961128803
11209,-238.26195886607414
11210,8.031752667967655
11211,-360.68869418514663
11212,-123.99311613868568
11213,-388.8646194630032
11214,21.02586263144612
11215,-301.50187125630384
11216,215.87740831289727
11217,403.51021004980015
11218,435.69760335692746
11219,-107.10092088372187
11220,186.04692078373728
